show_id,type,title,director,cast,country,date_added,release_year,duration,description,genre
s2142,Movie,Feel the Beat,Elissa Down,"Sofia Carson, Wolfgang Novogratz, Donna Lynne Champlin, Eva Hauge, Rex Lee, Brandon Kyle Goodman, Lidya Jewett, Sadie Lapidus, Johanna Colón, Shaylee Mansfield, Shiloh Nelson, Justin Allan, Carina Battrick, Kai Zen, Marissa Jaret Winokur, Enrico Colantoni, Dennis Andres",United States,"June 19, 2020",2020,110,"After blowing a Broadway audition, a self-centered dancer reluctantly returns home and agrees to coach a squad of young misfits for a big competition.",Children
s2144,Movie,Felipe Esparza: They're Not Going to Laugh at You,Scott L. Montoya,Felipe Esparza,United States,"July 3, 2018",2012,58,"""Last Comic Standing"" winner Felipe Esparza runs riot in his first comedy special with his wry comments on life as a wild man from East Los Angeles.",Stand-Up
s2145,Movie,Felipe Neto: My Life Makes No Sense,Diego Pignataro,Felipe Neto,Brazil,"March 24, 2017",2017,91,"YouTube sensation Felipe Neto brings the stories from his autobiographical book ""Não Faz Sentido!"" to the stage in this comedy special.",Stand-Up
s2146,Movie,Felix Lobrecht: Hype,Jan-Peter Horns,Felix Lobrecht,Germany,"November 3, 2020",2020,60,"Felix Lobrecht aims his dark humor at overly polite culture, weird laughter, the sheer awkwardness of a walking baby and more in this stand-up special.",Stand-Up
s2148,Movie,Feo pero sabroso,Fernando Ayllón,"Iván Marín, Lina Cardona, Carlos Barbosa, Ana Cristina Botero, Karine Amaya, Fabiola Posada, Nelson Polanía, Andrea Carvajal, Rocío Tavera, Alberto Saavedra, Christian López, Jorge Herrera, Ricardo Quevedo",Colombia,"August 30, 2019",2018,91,"When an unattractive man gets engaged to a beautiful woman, their families oppose the union and the priest set to perform the ceremony is kidnapped.",Comedies
s2149,Movie,Fernando Sanjiao: Hombre,"Raúl Campos, Jan Suter",Fernando Sanjiao,Argentina,"May 25, 2018",2018,63,Argentine actor and comedian Fernando Sanjiao uses humor and impersonations to explore the concepts of masculinity and fatherhood in modern times.,Stand-Up
s2150,Movie,Ferrari Ki Sawaari,Rajesh Mapuskar,"Sharman Joshi, Boman Irani, Ritwik Sahore, Paresh Rawal, Deepak Shirke, Satyadeep Misra, Aakash Dabhade, Nilesh Diwekar, Vidya Balan",India,"August 1, 2019",2012,133,A father winds up involved with a stolen Ferrari as he tries to acquire the money to send his son to the leading cricket academy.,Comedies
s2151,Movie,Ferris Bueller's Day Off,John Hughes,"Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones, Jennifer Grey, Cindy Pickett, Lyman Ward, Edie McClurg, Charlie Sheen, Kristy Swanson, Ben Stein, Del Close",United States,"January 3, 2020",1986,103,"Ferris convinces his entire school he's at death's door, then hits the streets of Chicago with his girlfriend and best friend for a day of fun.",Classic Movies
s2152,Movie,Fida,Ken Ghosh,"Fardeen Khan, Kareena Kapoor, Shahid Kapoor, Kim Sharma, Akhilendra Mishra",India,"October 13, 2020",2004,117,An all-around nice guy finds himself in a dangerous situation after he makes the ultimate sacrifice for the woman he loves in this drama.,International Movies
s2153,Movie,Fiddler on the Roof,Norman Jewison,"Topol, Norma Crane, Leonard Frey, Molly Picon, Paul Mann, Rosalind Harris, Michele Marsh, Neva Small, Paul Michael Glaser, Ray Lovelock",United States,"July 1, 2020",1971,181,"This adaptation of the musical chronicles the trials of a Jewish peasant, his wife, and their three strong-willed daughters in pre-revolutionary Russia.",Classic Movies
s2154,Movie,Fierce,Anna Wieczur-Bluszcz,"Katarzyna Sawczuk, Maciej Zakościelny, Anita Sokołowska, Julia Kamińska, Tomasz Karolak, Maria Pakulnis, Barbara Wypych, Wojciech Solarz, Adrian Majewski, Michał Piprowski, Urszula Dudziak, Krzysztof Ibisz",Poland,"December 2, 2020",2020,118,"A gifted young singer becomes an instant sensation on a popular talent show. But her real goal is earning the love of her father, a member of the jury.",Comedies
s2155,Movie,Fifty,Biyi Bandele,"Dakore Akande, Ireti Doyle, Nse Ikpe-Etim, Omoni Oboli",Nigeria,"December 28, 2015",2015,101,"In Lagos, Nigeria, four successful women on the verge of 50 take stock of their lives and loves over the course of one week.",Dramas
s2158,Movie,Figaro Pho,Luke Jurevicius,Luke Jurevicius,United Kingdom,"September 1, 2016",2008,29,Quirky little Figaro has a whole alphabet's worth of phobias. These wordless animated shorts follow his many fears from A to Z.,Children
s2160,Movie,Figures of Speech,Ari Levinson,Chris Pine,United States,"December 21, 2016",2016,92,"In this documentary, passionate high schoolers travel the country and come of age during a turbulent yearlong prep for a national speech competition.",Documentaries
s2162,Movie,Filmworker,Tony Zierra,Leon Vitali,United States,"November 1, 2018",2017,94,Leon Vitali had a thriving acting career most others would envy. Then he gave it all up to devote himself completely to the vision of Stanley Kubrick.,Documentaries
s2163,Movie,Filosofi Kopi The Movie,Angga Dwimas Sasongko,"Chicco Jerikho, Rio Dewanto, Julie Estelle, Jajang C. Noer, Slamet Rahardjo, Otig Pakis, Arash Buana, Hazel Raditya, Dimas Harya, Westny Dj",Indonesia,"October 11, 2018",2015,118,The level-headed owner of a struggling coffee shop finds his future at risk when his partner – a talented but cocky barista – makes a major bet.,Dramas
s2164,Movie,Final Destination,James Wong,"Devon Sawa, Ali Larter, Kerr Smith, Kristen Cloke, Seann William Scott, Tony Todd, Daniel Roebuck, Chad Donella, Roger Guenveur Smith, Amanda Detmer",United States,"January 1, 2020",2000,98,"After narrowly avoiding a fatal plane explosion, a group of seemingly lucky teen classmates finds that Death is not so easily cheated.",Cult Movies
s2165,Movie,Final Destination 2,David R. Ellis,"Ali Larter, A.J. Cook, Michael Landes, Terrence 'T.C.' Carson, Jonathan Cherry, Keegan Connor Tracy, Sarah Carter, Lynda Boyd, David Paetkau, Justina Machado",United States,"January 1, 2020",2003,90,"On a road trip with friends, Kimberly has a premonition that saves everyone from a freak accident. More terrifying visions prompt her to seek help.",Horror Movies
s2166,Movie,Final Destination 3,James Wong,"Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche, Alexz Johnson, Sam Easton, Jesse Moss, Gina Holden, Texas Battle, Chelan Simmons, Crystal Lowe, Amanda Crew",United States,"January 1, 2020",2006,93,"When a girl prevents her premonition of a deadly roller-coaster mishap from coming true, the survivors must face the consequences of cheating death.",Horror Movies
s2168,Movie,Finally Found Someone,Theodore Boborol,"John Lloyd Cruz, Sarah Geronimo, Enchong Dee, Christian Bables, Joey Marquez, Yayo Aguila, Tetchie Agbayani, Dennis Padilla, Leo Rialp, Alwyn Uytingco",Philippines,"March 14, 2019",2017,125,"After a woman is very publicly left at the altar, the PR expert hired to fix the situation winds up falling in love with her.",International Movies
s2170,Movie,Finding Agnes,Marla M. Ancheta,"Jelson Bay, Sue Ramirez, Sandy Andolong, Roxanne Guinoo, Cheska Iñigo, Hannah Ledesma, Yuan Francisco, Raffa Esplana, Varoon Kessop",Philippines,"November 30, 2020",2020,106,"On an emotional journey in Morocco, an entrepreneur pieces together the turbulent life of his estranged mother and meets her adopted daughter.",Dramas
s2171,Movie,Fire at Sea,Gianfranco Rosi,"Samuele Caruana, Giuseppe Fragapane",Italy,"March 21, 2017",2016,114,"Heartbreak, hope and nostalgia collide in this complex portrait of Lampedusa, a Mediterranean island where thousands of migrants land each year.",Documentaries
s2174,Movie,Fire in the Blood,Dylan Mohan Gray,William Hurt,India,"May 13, 2020",2012,83,Dylan Mohan Gray examines Africa's AIDS crisis and activists' battle with pharmaceutical companies to make life-saving HIV drugs more affordable.,Documentaries
s2175,Movie,Firebrand,Aruna Raje,"Usha Jadhav, Girish Kulkarni, Sachin Khedekar, Rajeshwari Sachdev, Rushad Rana, Mrunal Oak",India,"February 22, 2019",2019,117,"While she successfully advocates for her female clients in difficult divorce cases, a lawyer’s trauma from sexual assault impacts her own marriage.",Dramas
s2176,Movie,Fireflies,Sabal Singh Shekawat,"Rahul Khanna, Arjun Mathur, Shivani Ghai, Monica Dogra, Aadya Bedi",India,"April 24, 2019",2013,99,"Grappling with love and loss in their respective lives, two estranged brothers must confront their traumatic, unresolved past when they cross paths.",Dramas
s2180,Movie,Fireworks,"Akiyuki Shinbo, Nobuyuki Takeuchi","Yuki Kaji, Nobuo Tobita, Michiko Neya, Mitsuru Miyamoto, Fumihiko Tachiki, Shintaro Asanuma, Takahiro Sakurai, Kana Hanazawa, Toshiyuki Toyonaga, Suzu Hirose, Shinichiro Miki, Mamoru Miyano, Takako Matsu, Masaki Suda",Japan,"December 25, 2019",2017,91,"Middle schooler Nazuna desperately wants to run away with her classmate Norimichi, who somehow turns back time on this fateful summer's day.",Anime Features
s2182,Movie,First Impression,Arthur Muhammad,"Lamman Rucker, Lisa Arrindell Anderson, Elise Neal, Kendrick Cross",United States,"May 17, 2019",2018,96,"Unaware they’ve matched online, a struggling writer embellishes his lifestyle to impress a successful exec with whom he sparks an unexpected romance.",Comedies
s2183,Movie,First Kill,Steven C. Miller,"Hayden Christensen, Bruce Willis, Gethin Anthony, Megan Leonard, Tyler Jon Olson, Shea Buckner, William DeMeo, Magi Avila, Ty Shelton, Christine Dye",United Kingdom,"September 1, 2019",2017,102,"A stock broker brings his young son back to the town where he grew up for a hunting trip, but things take a dangerous turn when they witness a crime.",Action
s2184,Movie,First Kiss,Roy Poortmans,"Vajèn van den Bosch, Buddy Vedder, Leontine Borsato, Caroline de Bruijn, Stijn Fransen, Marije Zuurveld",Netherlands,"October 1, 2019",2018,90,A starry-eyed employee of a hot cosmetics company hires a dreamy photographer who is secretly indebted to a major rival – her sketchy aunt.,Dramas
s2185,Movie,First Love,Paul Soriano,"Aga Muhlach, Bea Alonzo, Sandy Andolong, Albie Casiño, Edward Barber, Maureen Mann, Tim Donadt, Giselle Toengi, Raymond Lauchengco, Beverly Salviejo",Philippines,"November 12, 2020",2018,123,A chance encounter soon intertwines the lives of a reserved businessman and a vibrant photographer who is living with a grave heart condition.,Dramas
s2186,Movie,First Match,Olivia Newman,"Elvire Emanuelle, Yahya Abdul-Mateen II, Colman Domingo, Jharrel Jerome, Kim Ramirez, Jared Kemp, Allen Maldonado",United States,"March 30, 2018",2018,103,A tenacious high school girl raised in foster homes in the inner city tries to reconnect with her ex-con father by joining a boys wrestling team.,Dramas
s2188,Movie,First They Killed My Father,Angelina Jolie,"Sreymoch Sareum, Kompheak Phoeung, Socheata Sveng, Dara Heng, Sothea Khoun, Sreyneang Oun, Kimhak Mun, Chenda Run, Nika Sarun, Nita Sarun",Cambodia,"September 15, 2017",2017,137,A 5-year-old girl embarks on a harrowing quest for survival amid the sudden rise and terrifying reign of the Khmer Rouge in Cambodia.,Dramas
s2189,Movie,FirstBorn,Nirpal Bhogal,"Antonia Thomas, Luke Norris, Thea Petrie, Eileen Davies, Jonathan Hyde",United Kingdom,"March 31, 2017",2016,90,A young couple fights supernatural foes in an attempt to save their daughter from the dark and mysterious forces that follow her every move.,Horror Movies
s2190,Movie,Fisherman's Friends,Chris Foggin,"Daniel Mays, James Purefoy, David Hayman, Dave Johns, Sam Swainsbury, Tuppence Middleton, Noel Clarke, Maggie Steed, Vahid Gold, Christian Brassington",United Kingdom,"October 22, 2020",2019,112,"Sea shanties have long united 10 Cornish fishermen, but when their chants sail to the music charts, their friendship is kept at bay.",Comedies
s2192,Movie,Fishtail,Andrew Renzi,Harry Dean Stanton,United States,"October 1, 2018",2015,61,Harry Dean Stanton narrates this documentary that follows two modern-day cowboys as they welcome new calves at Montana's Fishtail Basin Ranch.,Documentaries
s2193,Movie,Fishtronaut: The Movie,"Célia Catunda, Kiko Mistrorigo, Rodrigo Eba","Fábio Lucindo, Celso Alves, Fernanda Bullara",Brazil,"April 25, 2018",2018,78,"Fishtronaut, Marina and Zeek travel to the big city in search of Grandpa, only to find that everyone else has mysteriously vanished too.",Children
s2195,Movie,Fitoor,Abhishek Kapoor,"Aditya Roy Kapoor, Katrina Kaif, Tabu, Rahul Bhatt, Lara Dutta, Akshay Oberoi, Aditi Rao Hydari, Ajay Devgn",India,"August 2, 2018",2016,124,A young artist falls for an aristocratic young woman whose bitter mother has trained her in the art of breaking hearts.,Dramas
s2197,TV Show,Five Came Back,Laurent Bouzereau,"Steven Spielberg, Guillermo del Toro, Lawrence Kasdan, Francis Ford Coppola, Paul Greengrass, Meryl Streep",United States,"March 31, 2017",2017,1,Five acclaimed contemporary directors tell the story of five legendary Hollywood filmmakers who enlisted in the armed forces to document World War II.,Docuseries
s2198,Movie,Five Elements Ninjas,Cheh Chang,"Tien-chi Cheng, Tien Hsiang Lung, Meng Lo, Michael Chan Wai-Man, Pei Hsi Chen, Li Wang, Ke Chu",Hong Kong,"September 17, 2019",1982,104,"When five ninjas whose fighting styles are based on natural elements unleash their fury on a rival school, a lone survivor vows deadly revenge.",Action
s2199,Movie,Five Nights in Maine,Maris Curran,"David Oyelowo, Dianne Wiest, Rosie Perez, Teyonah Parris, Hani Furstenberg, Bill Raymond",United States,"April 1, 2017",2015,83,"After his wife dies in a car accident, a grief-stricken man visits his estranged mother-in-law in Maine, where they try to help each other heal.",Dramas
s2201,Movie,Fiza,Khalid Mohamed,"Karisma Kapoor, Jaya Bhaduri, Hrithik Roshan, Neha, Asha Sachdev, Bikram Saluja, Isha Koppikar, Johny Lever, Sushmita Sen, Manoj Bajpayee",India,"August 2, 2018",2000,163,"Fiza's brother disappears during Mumbai's horrifying 1993 riots. Each day, Fiza and her widowed mother hope that he will return.",Dramas
s2203,Movie,Flash of Genius,Marc Abraham,"Greg Kinnear, Lauren Graham, Dermot Mulroney, Alan Alda, Bill Smitrovich, Mitch Pileggi, Daniel Roebuck, Tim Kelleher, Aaron Abrams, Chuck Shamata, Andrew Gillies",Canada,"January 16, 2017",2008,119,A college professor goes up against the giants of the auto industry when they fail to give him credit for inventing intermittent windshield wipers.,Dramas
s2205,Movie,Flavors of Youth: International Version,"Xiaoxing Yi, Yoshitaka Takeuchi, Haoling Li","Taito Ban, Mariya Ise, Minako Kotobuki, Haruka Shiraishi, Hiroki Yasumoto, Takeo Otsuka, Ikumi Hasegawa, Takayuki Nakatsukasa",China,"August 4, 2018",2018,74,"Memories in a bowl of steaming noodles, a fading beauty finding her way and a bittersweet first love – all in these stories of city life in China.",Anime Features
s2206,Movie,Flimflam,Khaled Marei,"Ahmed Helmy, Donia Samir Ghanim, Sabrine, Bayyumi Fuad, Jamila Adel Awad, Bea, Yasser El Tobgy, Enaam Salousa",Egypt,"June 13, 2019",2016,102,"Nosy family in tow, a fun-loving bachelor goes on a romantic getaway, but he ends up pretending to be married to a complete stranger to avoid trouble.",Comedies
s2209,Movie,Flock of Four,Gregory Caruso,"Braeden Lemasters, Isaac Jay, Uriah Shelton, Dylan Riley Snyder, Coco Jones, Shane Harper, Nadji Jeter, Connor Paolo, Gatlin Green, Reg E. Cathey",United States,"August 1, 2018",2018,83,"One night in 1959, four young musicians venture from Pasadena to South-Central Los Angeles in the hopes of hearing a living jazz legend play.",Dramas
s2213,Movie,Flying Guillotine 2,"Kang Cheng, Shan Hua","Feng Ku, Chung Wang, Szu Shih, Lung Ti, Lo Lieh, Szu-Chia Chen",Hong Kong,"July 31, 2018",1978,88,"The emperor's reign of terror expands. Heroic outlaw Ma Teng joins a squad of female rebels, whose leader is torn between family loyalties.",Action
s2214,Movie,Follow Me,Asri Bendacha,Asri Bendacha,United Arab,"November 16, 2018",2017,86,"Aspiring to be an internet celebrity and make big bucks, a filmmaker travels the world to learn the tricks of the trade from social media influencers.",Documentaries
s2222,Movie,For Colored Girls,Tyler Perry,"Kimberly Elise, Janet Jackson, Loretta Devine, Thandie Newton, Anika Noni Rose, Kerry Washington, Tessa Thompson, Phylicia Rashad, Whoopi Goldberg, Omari Hardwick, Macy Gray, Michael Ealy, Richard Lawson, Hill Harper, Khalil Kain",United States,"May 1, 2020",2010,134,This adaptation of Ntozake Shange's play consists of a series of poetic vignettes that explore the lives of modern African American women.,Dramas
